Title,Creators,Genre,Rating,Views,Likes,Engagement,Subscribers,Release Date,Synopsis
Just Pancakes,HadeToons,comedy,9.65,25190315.0,3053078,0.12120046930735086,242964,2019.0,"Wetzel, Shelby, and Ebus may be brothers, but that doesn't mean they understand each other -- or women. Follow their wacky shenanigans as these three eccentric wizards try to run a struggling tavern on Hero's Road, file their taxes, and refill the pickle jar. Laugh so hard your lungs punch your eyeballs! Learn more about cooking than you ever wanted to know! Realize you're probably going to hell for laughing at this!"
Just for Kicks,Josie Fox,slice of life,9.62,27840851.0,2562840,0.0920532206432914,256220,2017.0,"A lighthearted comic about an amateur university Taekwondo club! Join the team as they train, sweat, eat, & laugh their way through daily life."
KILLMAX,"Kennycomics, Kennycomics(Paul Jun), SilentMaru",supernatural,8.96,15055014.0,1531716,0.1017412537776451,607473,2020.0,"Born into a bloodline of witches, Max is forced into a life on the run from the witch hunters. But when she unknowingly finds a way to use her magic, her life changes into something she could have ever imagined."
Kids Are All Right,HP56,drama,9.75,7287488.0,520012,0.07135682418962473,122057,2014.0,"This story tells you the value and importance of family; it will also remind you of the happiness and sadness, joys and sorrows of childhood."
Kidults,Hahim,slice of life,9.47,5915056.0,921619,0.15580900671101,196745,2021.0,"Five childhood friends -- Dabin, Jaeha, Taehyeon, Sehui, and Hanbin -- make a promise to always stay friends, even after they become adults. Fast forward to the present, where they are now 24-year-olds facing pivotal moments in their journey into adulthood. As they face different challenges, the five friends try to carve out their own paths and figure out what they want for the future, lending each other a helping hand or offering a shoulder to cry on along the way. And amidst it all, unfamiliar feelings begin to blossom where there was once only friendshipâ€¦"
Killer Bang: The First Kill,"doyeon kim, jinho bang",action,9.16,861396.0,80554,0.09351564205081055,32350,2022.0,"Uigang Bang is an ordinary small business owner who leads an ordinary life… until unordinary things start to unfold in his life. His business partner suddenly disappears, leaving a notorious loan shark chasing after his company. His wife and their child-like dog survive an attempted murder by an impulsive killer only to live in fear of his second attack. Uigang faces the killer to end the matter, but things go south and now he faces two dead bodies instead. Just when he’s debating whether to turn himself in, he receives a life-changing offer -- do you want to become a hitman?"
Kind of Confidential,Vivian Darlin,romance,9.29,65700346.0,4663606,0.07098297473197478,930695,2016.0,"When the nation's most popular hero falls from the sky, he is saved by a totally normal girl. The strange incident turns both their lives upside down and leaves them with countless questions. What caused the accident? Why does it feel like they've met before? How are commoner noodles so delicious? Andâ€¦ umâ€¦ can a hero and a villain fall in love? (Asking for a friend.)"
Kind of Love,"Various Artists, WmW",romance,9.64,31400032.0,3012077,0.09592592134937952,653300,2019.0,A collection of short stories exploring the many kinds of love we experience in our lives
King of the East,"Lee Dani, Shin Jiwoo",action,9.57,3645271.0,469985,0.12893005760065576,71480,2022.0,"Long ago, ten suns rose into the sky, turning the earth into a scorched world crawling with demons. On the heavenly emperor’s orders, the hero Yae shot down nine of these ten suns. Many years later, the Solar Goddess initiates a conflict by releasing the demons with Hanbal in order to revive her sons. In response, the Heavenly Emperor calls upon Hang-ah and Dongbangsak in order to fight his wife... Can Hang-ah and Dongbangsak save the human world from the demons?!"
Knight Run,Sungmin Kim,sci-fi,9.31,4942782.0,181437,0.03670746555280002,96657,2014.0,"If you could be teleported down to the planet's surface, will you fight against aliens to save the last human beings? Now, here are the heroes, Class S, who fight against aliens with AB swords to protect you."
Kubera,Currygom,fantasy,9.7,57488024.0,4456700,0.07752397264515476,260584,2014.0,"When Kubera loses her entire village on her 16th birthday, her salvation comes in the form of the magician, Asha. Together they journey through a world of Gods and Suras, magicians and pure-bloods. Intent on solving the mystery behind her past, Kubera may also hold the key to changing the world."
LESSA,POGO,action,9.73,12391230.0,618583,0.04992103285953049,228858,2014.0,"There are attacks everyday and people suddenly changed into Deman. But I... should look for my sister; also, the Gods are here to help humans to prevent the attacks."
LESSA 2 - The Crimson Knight,POGO,action,9.79,16312798.0,909248,0.055738322757383496,181005,2015.0,"There are attacks everyday and people suddenly changed into Deman. But I... should look for my sister; also, the Gods are here to help humans to prevent the attacks."
LMLY,edbe,romance,9.46,13361581.0,1475324,0.11041537674321623,524758,2021.0,"Leon is paired up with Sofia, the girl he likes, for a school project. As if this was not enough of an opportunity to bring them together, she proposes a deal to him that will push them closer than they ever expected."
LUFF,Arechan,romance,9.28,93765746.0,9300708,0.09919089216226147,1200000,2018.0,"Tired of dating apps that feel like they're in control of your love life? Then you better brace yourself for the not-too-distant future of LUFF, where a large worldwide conglomerate has created the ultimate romance-matchmaking-app. How powerful is LUFF? It just may determine every single aspect of your life."
LUMINE,Emma Krogell,fantasy,9.82,382329287.0,23585507,0.061688988528885574,3286920,2017.0,"A runaway werewolf, Lumine, meets a witch boy named Kody and is being hired to work as his bodyguard. Lumine, being determined to befriend Kody, tries everything to get Kody to trust him, while Kody tries to keep Lumine away from him. Their life gets even more complicated after an unfortunate event that leaves them to try to survive on their own."
Lady Knight,Lion Illustration,fantasy,9.71,12297878.0,1898328,0.154362240380007,342508,2021.0,"Aurora is a young orphan who lives in a peaceful abbey, taking care of the outcast that her country's inquisitorial regime leaves out. One night, she discovers that she is marked by a terrible curse and is recruited by an ancient order of knights to train at an elite academy, in order to learn how to control her dangerous abilities. As the first woman admitted in the academy, Aurora is not well received and will have to use all her wits to defeat her opponents in an extraordinary world, where she is even more unusual."
Lalin's Curse,Isakytm,supernatural,9.86,33250973.0,3367251,0.10126774335295391,846170,2019.0,"David is what the supernatural crowd likes to call a ""true believer,"" a badge the teen wears proudly as he searches for the existence of all things scary and mysterious. When David, alongside his skeptical best friend Felix, are presented with proof that something terrifying may have landed right on their doorstep, the hunt for the Curse of Lalin is on - and life will never be the same again."
Laras's Heart,Tupaikidal,drama,9.03,1607324.0,167589,0.10426584808041191,90577,2021.0,"In this prequel to Maya’s World, we catch up with the characters Radi, Laras, Maya, Tara and others while they are still in high school. The series focuses on Radi and his invitation into PEDAL, a mysterious chat group devoted to asking out Laras, the most popular girl in school."
Lars,The Awkward Yeti,slice of life,8.53,8766133.0,326805,0.037280406309144525,47731,2014.0,The everyday misadventures of The Awkward Yeti
Late Bloomer,zealforart,romance,9.26,16075761.0,770019,0.0478993809375494,325585,2017.0,"Meet Mai, a woman born with a flower bud growing from her belly. The rare condition, Botanical Development has followed her from childhood into adulthood. In order to rid the bud it has to bloom and be deflowered. But the bud will only bloom once Mai has found a mate. Unfortunately Mai is awkward and inexperienced when it comes to the dating world. Join this eccentric twenty-six year old on her journey to becoming deflowered in Late Bloomer."
Lavender Jack,Dan Schkade,superhero,9.55,6069286.0,769738,0.12682513231375156,120042,2018.0,"The dawn of the 20th century! The City of Gallery is a place of science, diversity, and wealthâ€¦ but it's also held in the clutches of a corrupt ruling class that's squeezing it for all it's worth. Enter: LAVENDER JACK â€” a devilish vigilante whose fighting prowess and advanced technology make him a nightmare for Gallery's elites. But they're not about to loosen their grip on the city without a fight. They've got some devils of their own, you see..."
Let Me Stay Over Tonight!,"Heabun, Yunana",romance,9.18,14019684.0,1941552,0.13848757218778968,302207,2021.0,"28-year-old Gyuri Gam wakes up one morning after a night of heavy drinking. She suddenly recalls that someone at work asked her out, but can't remember who it was! Gyuri narrows it down to three possibilities: Seunghu, her hot co-worker who is nice to her; Myeongseok, her talented but cranky boss who she's sure hates her; and Leo, a popular actor who anybody would kill to date. At first, Gyuri thinks the identity of her secret admirer is obvious... but is it?"
