title_id,Title,Genre,Creators,Schedule,Subscribers,Rating,Views,Likes,Status,daily_pass,Synopsis
5553,Zombie X Slasher,THRILLER,"NARACK,Hong Jun Ki",SUNDAY,195933,9.48,8501571,750348,COMPLETED,FALSE,"All Cheolsu ever wanted was a home, preferably one with a lovely little garden. But inflation is at an all-time high thanks to the zombie apocalypse, and Cheolsu must now slash his way through 7,900 zombies to earn just enough for the house of his dreams. Will Cheolsu rise from the slums and beat the zombie housing crisis?"
5552,One Coin Clear,ACTION,"Akheres,studio hohoee",SATURDAY,103595,8.75,4559817,434078,COMPLETED,TRUE,"“Die in the game, and die in real life.” Taeyang must use his godlike gaming abilities to traverse the stages of roguelike virtual reality game “Dantalian” to find his trapped sister. The only catch is, in Dantalian, your life is synced to your character. If you die in the game, you die in real life."
5551,I Stole the First Ranker’s Soul,FANTASY,"LEE JUNG,EUDAM,Liquor AshTree",MONDAY,220595,9.72,12314151,1443088,ONGOING,FALSE,"Moa Son, an ordinary office worker, wakes up in a dungeon in the middle of the night and awakens as a collecting hunter. After barely making it out alive, she falls into the same dungeon but gets rescued by the first-ranked hunter, Jihan Seo, and becomes bound up with him. Now he’s offering to make her strong on this one condition -- ""Promise me you will do your best to kill the bosses of all the dungeons that exist in the world.” Come again? "
5550,Let's Meet After Work,ROMANCE,"Hanna Park,HamDude,RoseBean",SUNDAY,222081,9.18,7141326,570485,HIATUS,FALSE,"Three years ago in Spain, Chaewon had to break up with her boyfriend, Seongjun Han, because her father collapsed after his company went bankrupt. In order to pay the debt her father owes to his former employees and loan sharks, she decides to take part in a posthumous marriage for 200 million won. As a condition for the marriage, she’s not allowed to date anyone for 1,000 days. On her wedding day, she runs into Seongjun, who still has feelings for her, and now she has to work part-time at his company for three months."
5549,Becoming the Monarch,FANTASY,"2631,doip,SOULPUNG",MONDAY,143604,9.54,7700562,708448,ONGOING,FALSE,"When Chris, a one-armed mercenary with considerable experience and skills, swallows an artifact after an unlikely encounter with a savage looter, he finds himself back in the past as a 15-year-old lowly foot soldier... with both his arms. This time, he will not let his life take an unfortunate turn. This time, he will not let his friends die in vain. This time, he will use his knowledge and reach for the sky."
5548,Super String: Marco Polo’s Travel to the Multiverse,FANTASY,"Inwan Youn,Boichi",FRIDAY,89323,8.5,1093672,108737,COMPLETED,TRUE,"As the eldest son of the Polo family, Marco is striving to provide for his younger siblings. After a strange and unfortunate shipwreck, Marco finds himself in Asia, a place he was warned never to visit. Soon he realizes he is at the cusp of an unexpected journey where he will have to choose between protecting his family or saving the world."
5547,Tata the Cat,HEARTWARMING,"Suwan Kim,Subin Kim",MONDAY,147791,9.73,1849444,284979,COMPLETED,FALSE,"It’s summer vacation and all middle school student Suyeon wants to do is to go down to Gorong Village to spend time with her granny. But the moment she gets there, she is greeted by wondrous sight - a special cat named Tata, who blooms from a gigantic flower bud! Now, Suyeon is up for an unforgettable and magical adventure with her new companion, Tata - who might help her uncover the secrets that bind Tata, Gorong Village, and herself together."
5546,I Spy a Married Life,ROMANCE,"HADA,janggreen",SATURDAY,324442,9.17,18167997,1663413,COMPLETED,TRUE,"What would you do if you were ordered to enter a fake marriage… with your crush? That's exactly what happened to Dodam, an agent working for the NSO, the most secretive government organization. Dodam's mission? To expose an industrial spy. But here's the twist: she has to go undercover as a newlywed with her boss and crush, Juwon Gi. Dodam is determined to accomplish her mission and win Juwon's favor along the way. Can she safely complete her mission? Or will her feelings jeopardize everything?"
5545,How a Goddess Wins Over Tigers,ROMANCE,"Awan,Chungla",SUNDAY,107069,9.43,3832379,406536,ONGOING,FALSE,"After being betrayed by her lover, the sun god Moha meets a bitter death--but soon finds herself thrust back into her past in someone else's body. Two tiger spirits from Moha's past vie for her affection as she struggles against the looming tragedy that once ripped her heart--and the world--apart.
As Moha navigates this unfamiliar world alone with no divine power, will she be able to change the tragic course of her life and find true love? 
"
5544,RANKER,ACTION,"Shin gun,taibogi",WEDNESDAY,143641,9.22,3305438,248680,HIATUS,FALSE,"Once a winner of the middleweight challenger’s decider bout showdown, Junseo Kang is now a retired fighter struggling to overcome his worst nightmare: zombies. Every time fear catches him, he sees others as zombies.
Now with the new opportunity rising, he sees his way out: join the ranker game, win the prize money, and overcome his fragile mental.
In an all-or-nothing showdown, a total of 100 characters must fight for their players and eliminate each other to get to the top 5 ranks to win the accumulated prize money of 20 million dollars."
5543,Unstoppable Hayeong,DRAMA,woo_eong,SUNDAY,171480,9.71,7178163,849478,ONGOING,FALSE,"Yeonji, a high school girl who tries to help her classmate from abuse, ends up making herself the target of a bully. Her struggles only seem to get worse until the new girl Hayeong steps in for support, declaring war on the bullies. But the more Hayeong fights against mistreatment, the more hostility she attracts, and she must fight her way to keep the ones she cares for safe.

This series revolves around themes and graphic depictions of bullying that may not be suitable for some readers. Viewer discretion is advised."
5518,Maru is a Puppy,COMEDY,Mojo,SUNDAY,82729,9.84,4664729,709545,ONGOING,FALSE,"Woori’s 5-year old poodle mix, Maru, has turned into a human —  a 5-year old little girl, that is! Now Woori’s gone from pet owner to big sister, and it’s her job to keep Maru out of trouble. Human Maru has the same endless curiosity and playfulness of a puppy, but now she can walk into grocery stores, go to kindergarten, and check this out — hold things with her opposable thumbs. Being human rules!"
5517,The Dragon King’s Bride,ROMANCE,"SOY MEDIA,Kanghee Jamae",WEDNESDAY,1674295,8.86,106270726,5005354,ONGOING,FALSE,"Ten years ago, a young girl saved the life of a dragon. Little did they know that they would be brought together again by the vicissitudes of fate, when Lucina’s family estate is invaded by the fearsome Tayar nation led by King Hakan. After Lucina’s selfish stepmother offers her up as a bride to Hakan in exchange for their lives, Lucina realizes that she is now fated to journey to the arid kingdom of Tayar and marry its seemingly brutish king. Will fate lead the unlikely pair to ruin or romance? 

"
5516,Made of Stardust,FANTASY,Kalisami,SUNDAY,589577,9.48,16145167,1573591,ONGOING,FALSE,"Kalisa is a young star who has fallen from the heavens and finds herself in an entirely new world where she is held captive by a young king. All alone and with no memory of her past, Kalisa escapes from the kingdom to find a way back home. With the help of new friends that she meets along the way, Kalisa embarks on a journey to break the curse she's under and return home to the stars. However, will she be able to do all this before the king finds her?"
5515,Surviving the Game as a Barbarian,FANTASY,"MIDNIGHT STUDIO,Team the JICK,Jung Yoon-kang",SATURDAY,402464,9.77,25361505,2220967,ONGOING,FALSE,"After spending nine years on Dungeon and Stone, the role-playing game that no player has ever beaten, Hansu Lee finally reaches the dungeon of the final boss. As soon as he opens the gate, however, he suddenly sees a message that says his tutorial has been completed and finds himself in the body of Bjorn Yandel, a real barbarian within the game. An exciting adventure awaits him as he endeavors to abide by the laws of the fictional world!"
5514,My Miniature Life Manual,COMEDY,Ellen Shim,THURSDAY,43065,9.54,1361391,205662,HIATUS,TRUE,"Eunseo and Myeongjin are two childhood friends who grew apart as they got older, but things take an unexpected turn when Eunseo gets a packet of jelly beans from a mysterious old lady. The next morning, Eunseo becomes the size of a little bean himself! However, the only person Eunseo can ask for help is Myeongjin. Life is suddenly so different for Eunseo; Will they be able to find out why he shrunk, and bring Eunseo back to his normal size? And what will this do to their friendship?  "
5479,Attention Residents,HORROR,"SUHA,Bulk-up",SATURDAY,92482,9.17,2552653,283007,COMPLETED,TRUE,"You are here to play, and the only way out is death. You could bond with the other tenants, but are you sure you can trust them?
Seonghan moves into his new cheap rental, where he immediately gets involved in an elaborate game of death hosted by his neighbor. The tenants struggle to fight for their lives, but some of them seem to have deadly secrets of their own...

"
